Bill_Number,Order_Number,Date,Time,Waiter,Section,Table,Seats,Order_Type,Menu_Item,Menu_Category,Sales_Category,Quantity,Price,Gross_Sales,Discount_Name,Discount_Amount,Net_Sales,Modifiers,Modifier_Amount,Tax_1_Name,Tax_1_Amount,Tax_2_Name,Tax_2_Amount,Total_Tax,Tip,Auto_Gratuity,Payment_Method,Is_Void,Is_Return,Notes
3655,3655,2026-03-28,13:43:49,Aisha R.,Patio,28,2,Dine-In,Sparkling Water (750ml),Non-Alcoholic,Non-Alcoholic,1,7.00,7.00,,0.00,7.00,,0.00,GST,0.35,PST,0.00,0.35,0.00,0.00,Visa,No,No,
3655,3655,2026-03-28,13:43:49,Aisha R.,Patio,28,2,Dine-In,Burrata & Heirloom Tomato,Appetizers,Food,1,19.00,19.00,,0.00,19.00,,0.00,GST,0.95,PST,0.00,0.95,0.00,0.00,Visa,No,No,
3655,3655,2026-03-28,13:43:49,Aisha R.,Patio,28,2,Dine-In,Pan-Seared Halibut,Mains,Food,1,42.00,42.00,,0.00,42.00,,0.00,GST,2.10,PST,0.00,2.10,0.00,0.00,Visa,No,No,
3655,3655,2026-03-28,13:43:49,Aisha R.,Patio,28,2,Dine-In,Paloma,Cocktails,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,36.07,0.00,Visa,No,No,
3656,3656,2026-03-28,12:43:02,Sarah M.,Bar,30,2,Dine-In,Rack of Lamb,Mains,Food,1,45.00,45.00,,0.00,45.00,,0.00,GST,2.25,PST,0.00,2.25,0.00,0.00,Visa,No,No,
3656,3656,2026-03-28,12:43:02,Sarah M.,Bar,30,2,Dine-In,Bottle — House Red,Wine,Alcohol,1,56.00,56.00,,0.00,56.00,,0.00,GST,2.80,PST,5.60,8.40,0.00,0.00,Visa,No,No,
3656,3656,2026-03-28,12:43:02,Sarah M.,Bar,30,2,Dine-In,Duck Breast,Mains,Food,1,38.00,38.00,,0.00,38.00,,0.00,GST,1.90,PST,0.00,1.90,21.92,0.00,Visa,No,No,
3657,3657,2026-03-28,13:53:08,Maya C.,Patio,28,2,Dine-In,Wild Salmon Fillet,Mains,Food,1,37.00,37.00,,0.00,37.00,,0.00,GST,1.85,PST,0.00,1.85,0.00,0.00,Cash,No,No,
3657,3657,2026-03-28,13:53:08,Maya C.,Patio,28,2,Dine-In,Coastal Spritz,Cocktails,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,0.00,0.00,Cash,No,No,
3657,3657,2026-03-28,13:53:08,Maya C.,Patio,28,2,Dine-In,West Coast Oysters (6pc),Appetizers,Food,1,24.00,24.00,,0.00,24.00,,0.00,GST,1.20,PST,0.00,1.20,0.00,0.00,Cash,No,No,
3657,3657,2026-03-28,13:53:08,Maya C.,Patio,28,2,Dine-In,Porcini Risotto,Mains,Food,1,26.00,26.00,,0.00,26.00,,0.00,GST,1.30,PST,0.00,1.30,0.00,0.00,Cash,No,No,
3657,3657,2026-03-28,13:53:08,Maya C.,Patio,28,2,Dine-In,Glass — Sauvignon Blanc (NZ),Wine,Alcohol,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,1.70,2.55,25.00,0.00,Cash,No,No,
3658,3658,2026-03-28,12:21:39,Sarah M.,Main Dining,17,4,Dine-In,Mushroom Arancini,Appetizers,Food,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,0.00,0.80,0.00,0.00,Visa,No,No,
3658,3658,2026-03-28,12:21:39,Sarah M.,Main Dining,17,4,Dine-In,Beet & Grain Bowl,Mains,Food,1,22.00,22.00,,0.00,22.00,,0.00,GST,1.10,PST,0.00,1.10,0.00,0.00,Visa,No,No,
3658,3658,2026-03-28,12:21:39,Sarah M.,Main Dining,17,4,Dine-In,Burrata & Heirloom Tomato,Appetizers,Food,1,19.00,19.00,,0.00,19.00,,0.00,GST,0.95,PST,0.00,0.95,0.00,0.00,Visa,No,No,
3658,3658,2026-03-28,12:21:39,Sarah M.,Main Dining,17,4,Dine-In,Negroni,Cocktails,Alcohol,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,1.70,2.55,0.00,0.00,Visa,No,No,
3658,3658,2026-03-28,12:21:39,Sarah M.,Main Dining,17,4,Dine-In,Porcini Risotto,Mains,Food,1,26.00,26.00,,0.00,26.00,,0.00,GST,1.30,PST,0.00,1.30,0.00,0.00,Visa,No,No,
3658,3658,2026-03-28,12:21:39,Sarah M.,Main Dining,17,4,Dine-In,Bottle — House White,Wine,Alcohol,1,52.00,52.00,,0.00,52.00,,0.00,GST,2.60,PST,5.20,7.80,0.00,0.00,Visa,No,No,
3658,3658,2026-03-28,12:21:39,Sarah M.,Main Dining,17,4,Dine-In,Pilsner (draft),Beer,Alcohol,1,9.00,9.00,,0.00,9.00,,0.00,GST,0.45,PST,0.90,1.35,33.80,0.00,Visa,No,No,
3659,3659,2026-03-28,12:48:16,Jake T.,Main Dining,10,4,Dine-In,Mushroom Arancini,Appetizers,Food,1,16.00,17.50,,0.00,17.50,Extra Sauce (+$1.50),1.50,GST,0.88,PST,0.00,0.88,0.00,0.00,Mastercard,No,No,
3659,3659,2026-03-28,12:48:16,Jake T.,Main Dining,10,4,Dine-In,Porcini Risotto,Mains,Food,1,26.00,32.00,,0.00,32.00,Side Truffle Fries (+$6.00),6.00,GST,1.60,PST,0.00,1.60,0.00,0.00,Mastercard,No,No,
3659,3659,2026-03-28,12:48:16,Jake T.,Main Dining,10,4,Dine-In,Old Fashioned,Cocktails,Alcohol,1,18.00,18.00,,0.00,18.00,,0.00,GST,0.90,PST,1.80,2.70,0.00,0.00,Mastercard,No,No,
3659,3659,2026-03-28,12:48:16,Jake T.,Main Dining,10,4,Dine-In,Porcini Risotto,Mains,Food,1,26.00,28.00,,0.00,28.00,Sub Caesar Salad (+$2.00),2.00,GST,1.40,PST,0.00,1.40,0.00,0.00,Mastercard,No,No,
3659,3659,2026-03-28,12:48:16,Jake T.,Main Dining,10,4,Dine-In,Espresso Martini,Cocktails,Alcohol,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,1.70,2.55,0.00,0.00,Mastercard,No,No,
3659,3659,2026-03-28,12:48:16,Jake T.,Main Dining,10,4,Dine-In,Burrata & Heirloom Tomato,Appetizers,Food,1,19.00,19.00,,0.00,19.00,,0.00,GST,0.95,PST,0.00,0.95,0.00,0.00,Mastercard,No,No,
3659,3659,2026-03-28,12:48:16,Jake T.,Main Dining,10,4,Dine-In,Braised Short Rib,Mains,Food,1,36.00,36.00,,0.00,36.00,,0.00,GST,1.80,PST,0.00,1.80,0.00,0.00,Mastercard,No,No,
3659,3659,2026-03-28,12:48:16,Jake T.,Main Dining,10,4,Dine-In,Espresso Martini,Cocktails,Alcohol,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,1.70,2.55,0.00,0.00,Mastercard,No,No,
3659,3659,2026-03-28,12:48:16,Jake T.,Main Dining,10,4,Dine-In,Coastal Spritz,Cocktails,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,40.53,0.00,Mastercard,No,No,
3660,3660,2026-03-28,11:54:27,Jake T.,Main Dining,15,2,Dine-In,Duck Breast,Mains,Food,1,38.00,40.00,,0.00,40.00,Sub Caesar Salad (+$2.00),2.00,GST,2.00,PST,0.00,2.00,0.00,0.00,Visa,No,No,
3660,3660,2026-03-28,11:54:27,Jake T.,Main Dining,15,2,Dine-In,Mushroom Arancini,Appetizers,Food,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,0.00,0.80,0.00,0.00,Visa,No,No,
3660,3660,2026-03-28,11:54:27,Jake T.,Main Dining,15,2,Dine-In,Porcini Risotto,Mains,Food,1,26.00,28.00,,0.00,28.00,Sub Caesar Salad (+$2.00),2.00,GST,1.40,PST,0.00,1.40,0.00,0.00,Visa,No,No,
3660,3660,2026-03-28,11:54:27,Jake T.,Main Dining,15,2,Dine-In,Coastal Spritz,Cocktails,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,18.15,0.00,Visa,No,No,
3661,3661,2026-03-28,13:07:51,David L.,Bar,31,1,Bar Tab,Rack of Lamb,Mains,Food,1,45.00,49.00,,0.00,49.00,Extra Prawns (+$4.00),4.00,GST,2.45,PST,0.00,2.45,0.00,0.00,Interac Debit,No,No,
3661,3661,2026-03-28,13:07:51,David L.,Bar,31,1,Bar Tab,Espresso,Non-Alcoholic,Non-Alcoholic,1,5.00,5.00,,0.00,5.00,,0.00,GST,0.25,PST,0.00,0.25,11.09,0.00,Interac Debit,No,No,
3662,3662,2026-03-28,13:24:05,Jake T.,Main Dining,15,4,Dine-In,Beet & Grain Bowl,Mains,Food,1,22.00,22.00,,0.00,22.00,,0.00,GST,1.10,PST,0.00,1.10,0.00,0.00,Mastercard,No,No,
3662,3662,2026-03-28,13:24:05,Jake T.,Main Dining,15,4,Dine-In,Tuna Tartare,Appetizers,Food,1,22.00,22.00,,0.00,22.00,,0.00,GST,1.10,PST,0.00,1.10,0.00,0.00,Mastercard,No,No,
3662,3662,2026-03-28,13:24:05,Jake T.,Main Dining,15,4,Dine-In,Porcini Risotto,Mains,Food,1,26.00,26.00,,0.00,26.00,,0.00,GST,1.30,PST,0.00,1.30,0.00,0.00,Mastercard,No,No,
3662,3662,2026-03-28,13:24:05,Jake T.,Main Dining,15,4,Dine-In,Bottle — House White,Wine,Alcohol,1,52.00,52.00,,0.00,52.00,,0.00,GST,2.60,PST,5.20,7.80,0.00,0.00,Mastercard,No,No,
3662,3662,2026-03-28,13:24:05,Jake T.,Main Dining,15,4,Dine-In,West Coast Oysters (6pc),Appetizers,Food,1,24.00,28.00,,0.00,28.00,Extra Prawns (+$4.00),4.00,GST,1.40,PST,0.00,1.40,0.00,0.00,Mastercard,No,No,
3662,3662,2026-03-28,13:24:05,Jake T.,Main Dining,15,4,Dine-In,Braised Short Rib,Mains,Food,1,36.00,36.00,,0.00,36.00,,0.00,GST,1.80,PST,0.00,1.80,0.00,0.00,Mastercard,No,No,
3662,3662,2026-03-28,13:24:05,Jake T.,Main Dining,15,4,Dine-In,Fresh Juice,Non-Alcoholic,Non-Alcoholic,1,8.00,8.00,,0.00,8.00,,0.00,GST,0.40,PST,0.00,0.40,0.00,0.00,Mastercard,No,No,
3662,3662,2026-03-28,13:24:05,Jake T.,Main Dining,15,4,Dine-In,Salmon Crudo,Appetizers,Food,1,20.00,20.00,,0.00,20.00,,0.00,GST,1.00,PST,0.00,1.00,0.00,0.00,Mastercard,No,No,
3662,3662,2026-03-28,13:24:05,Jake T.,Main Dining,15,4,Dine-In,Braised Short Rib,Mains,Food,1,36.00,36.00,,0.00,36.00,,0.00,GST,1.80,PST,0.00,1.80,0.00,0.00,Mastercard,No,No,
3662,3662,2026-03-28,13:24:05,Jake T.,Main Dining,15,4,Dine-In,Craft Lager (bottle),Beer,Alcohol,1,9.00,9.00,,0.00,9.00,,0.00,GST,0.45,PST,0.90,1.35,54.74,0.00,Mastercard,No,No,
3663,3663,2026-03-28,13:21:14,Emma W.,Patio,21,4,Dine-In,Burrata & Heirloom Tomato,Appetizers,Food,1,19.00,22.50,,0.00,22.50,Add Avocado (+$3.50),3.50,GST,1.12,PST,0.00,1.12,0.00,0.00,Visa,No,No,
3663,3663,2026-03-28,13:21:14,Emma W.,Patio,21,4,Dine-In,Pacific Prawn Pasta,Mains,Food,1,30.00,30.00,,0.00,30.00,,0.00,GST,1.50,PST,0.00,1.50,0.00,0.00,Visa,No,No,
3663,3663,2026-03-28,13:21:14,Emma W.,Patio,21,4,Dine-In,Glass — Sauvignon Blanc (NZ),Wine,Alcohol,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,1.70,2.55,0.00,0.00,Visa,No,No,
3663,3663,2026-03-28,13:21:14,Emma W.,Patio,21,4,Dine-In,Seafood Linguine,Mains,Food,1,28.00,28.00,,0.00,28.00,,0.00,GST,1.40,PST,0.00,1.40,0.00,0.00,Visa,No,No,
3663,3663,2026-03-28,13:21:14,Emma W.,Patio,21,4,Dine-In,Glass — Sauvignon Blanc (NZ),Wine,Alcohol,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,1.70,2.55,0.00,0.00,Visa,No,No,
3663,3663,2026-03-28,13:21:14,Emma W.,Patio,21,4,Dine-In,Tuna Tartare,Appetizers,Food,1,22.00,22.00,,0.00,22.00,,0.00,GST,1.10,PST,0.00,1.10,0.00,0.00,Visa,No,No,
3663,3663,2026-03-28,13:21:14,Emma W.,Patio,21,4,Dine-In,Beet & Grain Bowl,Mains,Food,1,22.00,22.00,,0.00,22.00,,0.00,GST,1.10,PST,0.00,1.10,0.00,0.00,Visa,No,No,
3663,3663,2026-03-28,13:21:14,Emma W.,Patio,21,4,Dine-In,Glass — Sauvignon Blanc (NZ),Wine,Alcohol,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,1.70,2.55,0.00,0.00,Visa,No,No,
3663,3663,2026-03-28,13:21:14,Emma W.,Patio,21,4,Dine-In,Burrata & Heirloom Tomato,Appetizers,Food,1,19.00,19.00,,0.00,19.00,,0.00,GST,0.95,PST,0.00,0.95,0.00,0.00,Visa,No,No,
3663,3663,2026-03-28,13:21:14,Emma W.,Patio,21,4,Dine-In,Wild Salmon Fillet,Mains,Food,1,37.00,37.00,,0.00,37.00,,0.00,GST,1.85,PST,0.00,1.85,0.00,0.00,Visa,No,No,
3663,3663,2026-03-28,13:21:14,Emma W.,Patio,21,4,Dine-In,Glass — Chardonnay (BC),Wine,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,46.30,0.00,Visa,No,No,
3664,3664,2026-03-28,13:00:52,Emma W.,Cash Register,,1,Takeout,Herb-Crusted Chicken,Mains,Food,1,29.00,29.00,,0.00,29.00,,0.00,GST,1.45,PST,0.00,1.45,0.00,0.00,Interac Debit,No,No,
3664,3664,2026-03-28,13:00:52,Emma W.,Cash Register,,1,Takeout,Kombucha,Non-Alcoholic,Non-Alcoholic,1,7.00,7.00,,0.00,7.00,,0.00,GST,0.35,PST,0.00,0.35,0.00,0.00,Interac Debit,No,No,
3665,3665,2026-03-28,12:05:02,David L.,Bar,31,2,Dine-In,Burrata & Heirloom Tomato,Appetizers,Food,1,19.00,19.00,,0.00,19.00,,0.00,GST,0.95,PST,0.00,0.95,0.00,0.00,Mastercard,No,No,
3665,3665,2026-03-28,12:05:02,David L.,Bar,31,2,Dine-In,Wild Salmon Fillet,Mains,Food,1,37.00,37.00,,0.00,37.00,,0.00,GST,1.85,PST,0.00,1.85,0.00,0.00,Mastercard,No,No,
3665,3665,2026-03-28,12:05:02,David L.,Bar,31,2,Dine-In,Wild Salmon Fillet,Mains,Food,1,37.00,37.00,,0.00,37.00,,0.00,GST,1.85,PST,0.00,1.85,0.00,0.00,Mastercard,No,No,
3665,3665,2026-03-28,12:05:02,David L.,Bar,31,2,Dine-In,Paloma,Cocktails,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,24.31,0.00,Mastercard,No,No,
3666,3666,2026-03-28,12:06:48,Maya C.,Bar,32,2,Dine-In,Dungeness Crab Cakes,Appetizers,Food,1,21.00,21.00,,0.00,21.00,,0.00,GST,1.05,PST,0.00,1.05,0.00,0.00,Cash,No,No,
3666,3666,2026-03-28,12:06:48,Maya C.,Bar,32,2,Dine-In,Duck Breast,Mains,Food,1,38.00,38.00,,0.00,38.00,,0.00,GST,1.90,PST,0.00,1.90,0.00,0.00,Cash,No,No,
3666,3666,2026-03-28,12:06:48,Maya C.,Bar,32,2,Dine-In,Glass — Pinot Noir (BC),Wine,Alcohol,1,19.00,19.00,,0.00,19.00,,0.00,GST,0.95,PST,1.90,2.85,0.00,0.00,Cash,No,No,
3666,3666,2026-03-28,12:06:48,Maya C.,Bar,32,2,Dine-In,Tuna Tartare,Appetizers,Food,1,22.00,22.00,,0.00,22.00,,0.00,GST,1.10,PST,0.00,1.10,0.00,0.00,Cash,No,No,
3666,3666,2026-03-28,12:06:48,Maya C.,Bar,32,2,Dine-In,Wild Salmon Fillet,Mains,Food,1,37.00,37.00,,0.00,37.00,,0.00,GST,1.85,PST,0.00,1.85,0.00,0.00,Cash,No,No,
3666,3666,2026-03-28,12:06:48,Maya C.,Bar,32,2,Dine-In,Fresh Juice,Non-Alcoholic,Non-Alcoholic,1,8.00,8.00,,0.00,8.00,,0.00,GST,0.40,PST,0.00,0.40,30.00,0.00,Cash,No,No,
3667,3667,2026-03-28,12:27:08,Jake T.,Bar,32,2,Dine-In,Braised Short Rib,Mains,Food,1,36.00,36.00,,0.00,36.00,,0.00,GST,1.80,PST,0.00,1.80,0.00,0.00,Visa,No,No,
3667,3667,2026-03-28,12:27:08,Jake T.,Bar,32,2,Dine-In,Paloma,Cocktails,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,0.00,0.00,Visa,No,No,
3667,3667,2026-03-28,12:27:08,Jake T.,Bar,32,2,Dine-In,Beet & Grain Bowl,Mains,Food,1,22.00,25.50,,0.00,25.50,Add Avocado (+$3.50),3.50,GST,1.28,PST,0.00,1.28,0.00,0.00,Visa,No,No,
3667,3667,2026-03-28,12:27:08,Jake T.,Bar,32,2,Dine-In,Glass — Cabernet Sauvignon,Wine,Alcohol,1,18.00,18.00,,0.00,18.00,,0.00,GST,0.90,PST,1.80,2.70,19.09,0.00,Visa,No,No,
3668,3668,2026-03-28,12:06:55,Emma W.,Main Dining,10,4,Dine-In,Charred Octopus,Appetizers,Food,1,23.00,23.00,,0.00,23.00,,0.00,GST,1.15,PST,0.00,1.15,0.00,0.00,Mastercard,No,No,
3668,3668,2026-03-28,12:06:55,Emma W.,Main Dining,10,4,Dine-In,Pacific Prawn Pasta,Mains,Food,1,30.00,30.00,,0.00,30.00,,0.00,GST,1.50,PST,0.00,1.50,0.00,0.00,Mastercard,No,No,
3668,3668,2026-03-28,12:06:55,Emma W.,Main Dining,10,4,Dine-In,Tuna Tartare,Appetizers,Food,1,22.00,22.00,,0.00,22.00,,0.00,GST,1.10,PST,0.00,1.10,0.00,0.00,Mastercard,No,No,
3668,3668,2026-03-28,12:06:55,Emma W.,Main Dining,10,4,Dine-In,Beet & Grain Bowl,Mains,Food,1,22.00,22.00,,0.00,22.00,,0.00,GST,1.10,PST,0.00,1.10,0.00,0.00,Mastercard,No,No,
3668,3668,2026-03-28,12:06:55,Emma W.,Main Dining,10,4,Dine-In,Kombucha,Non-Alcoholic,Non-Alcoholic,1,7.00,7.00,,0.00,7.00,,0.00,GST,0.35,PST,0.00,0.35,0.00,0.00,Mastercard,No,No,
3668,3668,2026-03-28,12:06:55,Emma W.,Main Dining,10,4,Dine-In,Tuna Tartare,Appetizers,Food,1,22.00,22.00,,0.00,22.00,,0.00,GST,1.10,PST,0.00,1.10,0.00,0.00,Mastercard,No,No,
3668,3668,2026-03-28,12:06:55,Emma W.,Main Dining,10,4,Dine-In,Rack of Lamb,Mains,Food,1,45.00,45.00,,0.00,45.00,,0.00,GST,2.25,PST,0.00,2.25,0.00,0.00,Mastercard,No,No,
3668,3668,2026-03-28,12:06:55,Emma W.,Main Dining,10,4,Dine-In,Charred Octopus,Appetizers,Food,1,23.00,29.00,,0.00,29.00,Side Truffle Fries (+$6.00),6.00,GST,1.45,PST,0.00,1.45,0.00,0.00,Mastercard,No,No,
3668,3668,2026-03-28,12:06:55,Emma W.,Main Dining,10,4,Dine-In,Duck Breast,Mains,Food,1,38.00,38.00,,0.00,38.00,,0.00,GST,1.90,PST,0.00,1.90,44.26,0.00,Mastercard,No,No,
3669,3669,2026-03-28,13:57:49,Emma W.,Main Dining,2,2,Dine-In,Mushroom Arancini,Appetizers,Food,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,0.00,0.80,0.00,0.00,Interac Debit,No,No,
3669,3669,2026-03-28,13:57:49,Emma W.,Main Dining,2,2,Dine-In,Wild Salmon Fillet,Mains,Food,1,37.00,37.00,,0.00,37.00,,0.00,GST,1.85,PST,0.00,1.85,0.00,0.00,Interac Debit,No,No,
3669,3669,2026-03-28,13:57:49,Emma W.,Main Dining,2,2,Dine-In,Salmon Crudo,Appetizers,Food,1,20.00,20.00,,0.00,20.00,,0.00,GST,1.00,PST,0.00,1.00,0.00,0.00,Interac Debit,No,No,
3669,3669,2026-03-28,13:57:49,Emma W.,Main Dining,2,2,Dine-In,Pacific Prawn Pasta,Mains,Food,1,30.00,32.00,,0.00,32.00,Add Egg (+$2.00),2.00,GST,1.60,PST,0.00,1.60,0.00,0.00,Interac Debit,No,No,
3669,3669,2026-03-28,13:57:49,Emma W.,Main Dining,2,2,Dine-In,Paloma,Cocktails,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,29.64,0.00,Interac Debit,No,No,
3670,3670,2026-03-28,11:33:12,David L.,Main Dining,10,2,Dine-In,Beet & Grain Bowl,Mains,Food,1,22.00,22.00,,0.00,22.00,,0.00,GST,1.10,PST,0.00,1.10,0.00,0.00,Mastercard,No,No,
3670,3670,2026-03-28,11:33:12,David L.,Main Dining,10,2,Dine-In,Rack of Lamb,Mains,Food,1,45.00,45.00,,0.00,45.00,,0.00,GST,2.25,PST,0.00,2.25,0.00,0.00,Mastercard,No,No,
3670,3670,2026-03-28,11:33:12,David L.,Main Dining,10,2,Dine-In,Pilsner (draft),Beer,Alcohol,1,9.00,9.00,,0.00,9.00,,0.00,GST,0.45,PST,0.90,1.35,13.92,0.00,Mastercard,No,No,
3671,3671,2026-03-28,12:22:14,David L.,Main Dining,20,5,Dine-In,Salmon Crudo,Appetizers,Food,1,20.00,20.00,,0.00,20.00,,0.00,GST,1.00,PST,0.00,1.00,0.00,0.00,Visa,No,No,
3671,3671,2026-03-28,12:22:14,David L.,Main Dining,20,5,Dine-In,Wild Salmon Fillet,Mains,Food,1,37.00,37.00,,0.00,37.00,,0.00,GST,1.85,PST,0.00,1.85,0.00,0.00,Visa,No,No,
3671,3671,2026-03-28,12:22:14,David L.,Main Dining,20,5,Dine-In,Bottle — House Red,Wine,Alcohol,1,56.00,56.00,,0.00,56.00,,0.00,GST,2.80,PST,5.60,8.40,0.00,0.00,Visa,No,No,
3671,3671,2026-03-28,12:22:14,David L.,Main Dining,20,5,Dine-In,Salmon Crudo,Appetizers,Food,1,20.00,20.00,,0.00,20.00,,0.00,GST,1.00,PST,0.00,1.00,0.00,0.00,Visa,No,No,
3671,3671,2026-03-28,12:22:14,David L.,Main Dining,20,5,Dine-In,Duck Breast,Mains,Food,1,38.00,38.00,,0.00,38.00,,0.00,GST,1.90,PST,0.00,1.90,0.00,0.00,Visa,No,No,
3671,3671,2026-03-28,12:22:14,David L.,Main Dining,20,5,Dine-In,Espresso Martini,Cocktails,Alcohol,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,1.70,2.55,0.00,0.00,Visa,No,No,
3671,3671,2026-03-28,12:22:14,David L.,Main Dining,20,5,Dine-In,Salmon Crudo,Appetizers,Food,1,20.00,20.00,,0.00,20.00,,0.00,GST,1.00,PST,0.00,1.00,0.00,0.00,Visa,No,No,
3671,3671,2026-03-28,12:22:14,David L.,Main Dining,20,5,Dine-In,Rack of Lamb,Mains,Food,1,45.00,45.00,,0.00,45.00,,0.00,GST,2.25,PST,0.00,2.25,0.00,0.00,Visa,No,No,
3671,3671,2026-03-28,12:22:14,David L.,Main Dining,20,5,Dine-In,Cappuccino,Non-Alcoholic,Non-Alcoholic,1,6.50,6.50,,0.00,6.50,,0.00,GST,0.33,PST,0.00,0.33,0.00,0.00,Visa,No,No,
3671,3671,2026-03-28,12:22:14,David L.,Main Dining,20,5,Dine-In,Herb-Crusted Chicken,Mains,Food,1,29.00,29.00,,0.00,29.00,,0.00,GST,1.45,PST,0.00,1.45,0.00,0.00,Visa,No,No,
3671,3671,2026-03-28,12:22:14,David L.,Main Dining,20,5,Dine-In,Craft Lager (bottle),Beer,Alcohol,1,9.00,9.00,,0.00,9.00,,0.00,GST,0.45,PST,0.90,1.35,0.00,0.00,Visa,No,No,
3671,3671,2026-03-28,12:22:14,David L.,Main Dining,20,5,Dine-In,Rack of Lamb,Mains,Food,1,45.00,45.00,,0.00,45.00,,0.00,GST,2.25,PST,0.00,2.25,0.00,0.00,Visa,No,No,
3671,3671,2026-03-28,12:22:14,David L.,Main Dining,20,5,Dine-In,Cappuccino,Non-Alcoholic,Non-Alcoholic,1,6.50,6.50,,0.00,6.50,,0.00,GST,0.33,PST,0.00,0.33,59.48,0.00,Visa,No,No,
3672,3672,2026-03-28,11:43:30,Maya C.,Patio,23,4,Dine-In,Duck Breast,Mains,Food,1,38.00,38.00,,0.00,38.00,,0.00,GST,1.90,PST,0.00,1.90,0.00,0.00,Visa,No,No,
3672,3672,2026-03-28,11:43:30,Maya C.,Patio,23,4,Dine-In,Roasted Beet Salad,Appetizers,Food,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,0.00,0.85,0.00,0.00,Visa,No,No,
3672,3672,2026-03-28,11:43:30,Maya C.,Patio,23,4,Dine-In,Wild Salmon Fillet,Mains,Food,1,37.00,37.00,,0.00,37.00,,0.00,GST,1.85,PST,0.00,1.85,0.00,0.00,Visa,No,No,
3672,3672,2026-03-28,11:43:30,Maya C.,Patio,23,4,Dine-In,Beet & Grain Bowl,Mains,Food,1,22.00,22.00,,0.00,22.00,,0.00,GST,1.10,PST,0.00,1.10,0.00,0.00,Visa,No,No,
3672,3672,2026-03-28,11:43:30,Maya C.,Patio,23,4,Dine-In,Bottle — House Red,Wine,Alcohol,1,56.00,56.00,,0.00,56.00,,0.00,GST,2.80,PST,5.60,8.40,36.13,0.00,Visa,No,No,
3673,3673,2026-03-28,12:02:09,Jake T.,Main Dining,15,4,Dine-In,Pacific Prawn Pasta,Mains,Food,1,30.00,30.00,,0.00,30.00,,0.00,GST,1.50,PST,0.00,1.50,0.00,0.00,Interac Debit,No,No,
3673,3673,2026-03-28,12:02:09,Jake T.,Main Dining,15,4,Dine-In,Bottle — House White,Wine,Alcohol,1,52.00,52.00,,0.00,52.00,,0.00,GST,2.60,PST,5.20,7.80,0.00,0.00,Interac Debit,No,No,
3673,3673,2026-03-28,12:02:09,Jake T.,Main Dining,15,4,Dine-In,Salmon Crudo,Appetizers,Food,1,20.00,20.00,,0.00,20.00,,0.00,GST,1.00,PST,0.00,1.00,0.00,0.00,Interac Debit,No,No,
3673,3673,2026-03-28,12:02:09,Jake T.,Main Dining,15,4,Dine-In,Old Fashioned,Cocktails,Alcohol,1,18.00,18.00,,0.00,18.00,,0.00,GST,0.90,PST,1.80,2.70,0.00,0.00,Interac Debit,No,No,
3673,3673,2026-03-28,12:02:09,Jake T.,Main Dining,15,4,Dine-In,Charred Octopus,Appetizers,Food,1,23.00,23.00,,0.00,23.00,,0.00,GST,1.15,PST,0.00,1.15,0.00,0.00,Interac Debit,No,No,
3673,3673,2026-03-28,12:02:09,Jake T.,Main Dining,15,4,Dine-In,Glass — Cabernet Sauvignon,Wine,Alcohol,1,18.00,18.00,,0.00,18.00,,0.00,GST,0.90,PST,1.80,2.70,0.00,0.00,Interac Debit,No,No,
3673,3673,2026-03-28,12:02:09,Jake T.,Main Dining,15,4,Dine-In,Grilled Sablefish,Mains,Food,1,39.00,39.00,,0.00,39.00,,0.00,GST,1.95,PST,0.00,1.95,0.00,0.00,Interac Debit,No,No,
3673,3673,2026-03-28,12:02:09,Jake T.,Main Dining,15,4,Dine-In,Craft Lager (bottle),Beer,Alcohol,1,9.00,9.00,,0.00,9.00,,0.00,GST,0.45,PST,0.90,1.35,35.83,0.00,Interac Debit,No,No,
