Receipt_ID,Creation_Date,Created_By,Product_ID,Item_Name,Kitchen_Name,Status,Tax_Exclusive_Price,Tax_Inclusive_Price,Amount,Tax_Percentage,Tax_Amount,Total_Price,Total_Tax_Excl_Price,Category,Category_Type,Seat_Number,Course_Number,PLU,Extra
R002728.01,2026-03-29 19:30:00,Priya S.,P-3004,Seasonal Fruit Tart,FRUIT-TRT,Sent,15.00,15.75,1,5.0,0.75,15.75,15.00,Desserts,Food,2,3,3004,
R002728.01,2026-03-29 19:27:00,Priya S.,P-4003,Sakura Spritz,SAK-SPR,Sent,16.00,18.40,1,15.0,2.40,18.40,16.00,Cocktails,Beverage,3,1,4003,
R002728.01,2026-03-29 19:25:00,Priya S.,P-1003,Roasted Beet Salad,BEET-SAL,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Appetizers,Food,4,1,1003,
R002728.01,2026-03-29 19:28:00,Priya S.,P-2010,Teriyaki Chicken,TERI-CHK,Sent,31.00,32.55,1,5.0,1.55,32.55,31.00,Mains,Food,1,2,2010,
R002728.01,2026-03-29 19:29:00,Priya S.,P-5005,Glass — Rosé,W-ROSE,Sent,15.00,17.25,1,15.0,2.25,17.25,15.00,Wine,Beverage,2,1,5005,
R002728.01,2026-03-29 19:21:00,Priya S.,P-1002,Hamachi Crudo,HAM-CRUD,Sent,24.00,25.20,1,5.0,1.20,25.20,24.00,Appetizers,Food,3,1,1002,
R002728.01,2026-03-29 19:23:00,Priya S.,P-2002,Wagyu Striploin 8oz,WAG-STRP,Sent,62.00,65.10,1,5.0,3.10,65.10,62.00,Mains,Food,4,2,2002,
R002728.01,2026-03-29 19:26:00,Priya S.,P-5004,Glass — Cabernet Sauvignon,W-CABSV,Sent,20.00,23.00,1,15.0,3.00,23.00,20.00,Wine,Beverage,1,1,5004,
R002728.01,2026-03-29 19:25:00,Priya S.,P-2007,Mushroom Risotto,MUSH-RIS,Sent,28.00,29.40,1,5.0,1.40,29.40,28.00,Mains,Food,2,2,2007,
R002728.01,2026-03-29 19:24:00,Priya S.,P-3001,Yuzu Cheesecake,YUZU-CK,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Desserts,Food,3,3,3001,
R002728.01,2026-03-29 19:20:00,Priya S.,P-4001,Ember Old Fashioned,EMB-OF,Sent,18.00,20.70,1,15.0,2.70,20.70,18.00,Cocktails,Beverage,4,1,4001,
R002728.01,2026-03-29 19:28:00,Priya S.,P-5003,Glass — Pinot Noir (BC),W-PN-BC,Sent,19.00,21.85,1,15.0,2.85,21.85,19.00,Wine,Beverage,1,1,5003,
R002728.01,2026-03-29 19:30:00,Priya S.,P-5003,Glass — Pinot Noir (BC),W-PN-BC,Sent,19.00,21.85,1,15.0,2.85,21.85,19.00,Wine,Beverage,2,1,5003,
R002729.01,2026-03-29 19:00:00,Mika T.,P-1004,Dungeness Crab Cake,CRAB-CK,Sent,21.00,22.05,1,5.0,1.05,22.05,21.00,Appetizers,Food,1,1,1004,
R002729.01,2026-03-29 19:02:00,Mika T.,P-2005,Duck Breast & Soba,DUCK-SOB,Sent,39.00,40.95,1,5.0,1.95,40.95,39.00,Mains,Food,2,2,2005,
R002729.01,2026-03-29 18:58:00,Mika T.,P-3004,Seasonal Fruit Tart,FRUIT-TRT,Sent,15.00,15.75,1,5.0,0.75,15.75,15.00,Desserts,Food,1,3,3004,
R002729.01,2026-03-29 18:58:00,Mika T.,P-7003,Espresso,ESPRES,Sent,5.00,5.25,1,5.0,0.25,5.25,5.00,Non-Alcoholic,Beverage,2,1,7003,
R002729.01,2026-03-29 18:58:00,Mika T.,P-1005,Miso Glazed Eggplant,MISO-EGG,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Appetizers,Food,1,1,1005,
R002729.01,2026-03-29 19:01:00,Mika T.,P-2004,Miso-Braised Short Rib,MISO-RIB,Sent,44.00,46.20,1,5.0,2.20,46.20,44.00,Mains,Food,2,2,2004,
R002730.01,2026-03-29 19:25:00,Olivia C.,P-2010,Teriyaki Chicken,TERI-CHK,Sent,26.00,27.30,1,5.0,1.30,27.30,26.00,Mains,Food,1,2,2010,
R002730.01,2026-03-29 19:15:00,Olivia C.,P-7004,Matcha Latte,MTCH-LAT,Sent,7.00,7.35,1,5.0,0.35,7.35,7.00,Non-Alcoholic,Beverage,2,1,7004,
R002730.01,2026-03-29 19:22:00,Olivia C.,P-1005,Miso Glazed Eggplant,MISO-EGG,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Appetizers,Food,3,1,1005,
R002730.01,2026-03-29 19:23:00,Olivia C.,P-2004,Miso-Braised Short Rib,MISO-RIB,Sent,44.00,46.20,1,5.0,2.20,46.20,44.00,Mains,Food,4,2,2004,
R002730.01,2026-03-29 19:21:00,Olivia C.,P-5001,Glass — Pinot Gris (BC),W-PG-BC,Sent,16.00,18.40,1,15.0,2.40,18.40,16.00,Wine,Beverage,1,1,5001,
R002730.01,2026-03-29 19:15:00,Olivia C.,P-6002,Japanese Lager (Asahi),B-ASAHI,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,2,1,6002,
R002730.01,2026-03-29 19:25:00,Olivia C.,P-6002,Japanese Lager (Asahi),B-ASAHI,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,3,1,6002,
R002730.01,2026-03-29 19:21:00,Olivia C.,P-1003,Roasted Beet Salad,BEET-SAL,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Appetizers,Food,4,1,1003,
R002730.01,2026-03-29 19:21:00,Olivia C.,P-2009,Lamb Rack,LAMB-RCK,Sent,52.00,54.60,1,5.0,2.60,54.60,52.00,Mains,Food,1,2,2009,
R002730.01,2026-03-29 19:25:00,Olivia C.,P-3003,Matcha Panna Cotta,MTCH-PAN,Sent,14.00,14.70,1,5.0,0.70,14.70,14.00,Desserts,Food,2,3,3003,
R002730.01,2026-03-29 19:24:00,Olivia C.,P-5004,Glass — Cabernet Sauvignon,W-CABSV,Sent,20.00,23.00,1,15.0,3.00,23.00,20.00,Wine,Beverage,3,1,5004,
R002731.01,2026-03-29 19:28:00,Sarah M.,P-1005,Miso Glazed Eggplant,MISO-EGG,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Appetizers,Food,1,1,1005,
R002731.01,2026-03-29 19:25:00,Sarah M.,P-2005,Duck Breast & Soba,DUCK-SOB,Sent,39.00,40.95,1,5.0,1.95,40.95,39.00,Mains,Food,2,2,2005,
R002731.01,2026-03-29 19:25:00,Sarah M.,P-6003,Local Pilsner (33 Acres),B-33A,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,3,1,6003,
R002731.01,2026-03-29 19:24:00,Sarah M.,P-7004,Matcha Latte,MTCH-LAT,Sent,7.00,7.35,1,5.0,0.35,7.35,7.00,Non-Alcoholic,Beverage,4,1,7004,
R002731.01,2026-03-29 19:19:00,Sarah M.,P-1007,Tempura Spot Prawns,TEMP-PRW,Sent,23.00,24.15,1,5.0,1.15,24.15,23.00,Appetizers,Food,1,1,1007,
R002731.01,2026-03-29 19:22:00,Sarah M.,P-2004,Miso-Braised Short Rib,MISO-RIB,Sent,44.00,46.20,1,5.0,2.20,46.20,44.00,Mains,Food,2,2,2004,
R002731.01,2026-03-29 19:28:00,Sarah M.,P-7004,Matcha Latte,MTCH-LAT,Sent,7.00,7.35,1,5.0,0.35,7.35,7.00,Non-Alcoholic,Beverage,3,1,7004,
R002731.01,2026-03-29 19:27:00,Sarah M.,P-2003,Wild Salmon Bowl,SALM-BWL,Sent,34.00,35.70,1,5.0,1.70,35.70,34.00,Mains,Food,4,2,2003,
R002731.01,2026-03-29 19:24:00,Sarah M.,P-2002,Wagyu Striploin 8oz,WAG-STRP,Sent,62.00,65.10,1,5.0,3.10,65.10,62.00,Mains,Food,1,2,2002,
R002732.01,2026-03-29 19:00:00,Dylan R.,P-2003,Wild Salmon Bowl,SALM-BWL,Sent,34.00,35.70,1,5.0,1.70,35.70,34.00,Mains,Food,1,2,2003,
R002732.01,2026-03-29 18:58:00,Dylan R.,P-7004,Matcha Latte,MTCH-LAT,Sent,7.00,7.35,1,5.0,0.35,7.35,7.00,Non-Alcoholic,Beverage,2,1,7004,
R002732.01,2026-03-29 18:56:00,Dylan R.,P-6002,Japanese Lager (Asahi),B-ASAHI,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,1,1,6002,
R002732.01,2026-03-29 18:59:00,Dylan R.,P-3003,Matcha Panna Cotta,MTCH-PAN,Sent,14.00,14.70,1,5.0,0.70,14.70,14.00,Desserts,Food,2,3,3003,
R002732.01,2026-03-29 18:59:00,Dylan R.,P-5002,Glass — Chardonnay (Okanagan),W-CHARD,Sent,18.00,20.70,1,15.0,2.70,20.70,18.00,Wine,Beverage,1,1,5002,
R002733.01,2026-03-29 20:11:00,Olivia C.,P-2002,Wagyu Striploin 8oz,WAG-STRP,Sent,62.00,65.10,1,5.0,3.10,65.10,62.00,Mains,Food,1,2,2002,
R002733.01,2026-03-29 20:05:00,Olivia C.,P-5001,Glass — Pinot Gris (BC),W-PG-BC,Sent,16.00,18.40,1,15.0,2.40,18.40,16.00,Wine,Beverage,2,1,5001,
R002733.01,2026-03-29 20:10:00,Olivia C.,P-6003,Local Pilsner (33 Acres),B-33A,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,1,1,6003,
R002733.01,2026-03-29 20:11:00,Olivia C.,P-1006,Burrata & Heirloom Tomato,BURR-TOM,Sent,19.00,19.95,1,5.0,0.95,19.95,19.00,Appetizers,Food,2,1,1006,
R002733.01,2026-03-29 20:08:00,Olivia C.,P-2004,Miso-Braised Short Rib,MISO-RIB,Sent,44.00,46.20,1,5.0,2.20,46.20,44.00,Mains,Food,1,2,2004,
R002733.01,2026-03-29 20:07:00,Olivia C.,P-3003,Matcha Panna Cotta,MTCH-PAN,Sent,14.00,14.70,1,5.0,0.70,14.70,14.00,Desserts,Food,2,3,3003,
R002734.01,2026-03-29 18:48:00,James L.,P-1002,Hamachi Crudo,HAM-CRUD,Sent,24.00,25.20,1,5.0,1.20,25.20,24.00,Appetizers,Food,1,1,1002,
R002734.01,2026-03-29 18:45:00,James L.,P-2010,Teriyaki Chicken,TERI-CHK,Sent,26.00,27.30,1,5.0,1.30,27.30,26.00,Mains,Food,2,2,2010,
R002734.01,2026-03-29 18:47:00,James L.,P-1006,Burrata & Heirloom Tomato,BURR-TOM,Sent,19.00,19.95,1,5.0,0.95,19.95,19.00,Appetizers,Food,3,1,1006,
R002734.01,2026-03-29 18:43:00,James L.,P-2010,Teriyaki Chicken,TERI-CHK,Sent,31.00,32.55,1,5.0,1.55,32.55,31.00,Mains,Food,1,2,2010,
R002734.01,2026-03-29 18:41:00,James L.,P-7004,Matcha Latte,MTCH-LAT,Sent,7.00,7.35,1,5.0,0.35,7.35,7.00,Non-Alcoholic,Beverage,2,1,7004,
R002734.01,2026-03-29 18:41:00,James L.,P-1003,Roasted Beet Salad,BEET-SAL,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Appetizers,Food,3,1,1003,
R002734.01,2026-03-29 18:44:00,James L.,P-2001,Pan-Seared Sablefish,SABL-PAN,Sent,42.00,44.10,1,5.0,2.10,44.10,42.00,Mains,Food,1,2,2001,
R002734.01,2026-03-29 18:44:00,James L.,P-3001,Yuzu Cheesecake,YUZU-CK,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Desserts,Food,2,3,3001,
R002734.01,2026-03-29 18:45:00,James L.,P-7002,Fresh Juice (Seasonal),JUICE,Sent,8.00,8.40,1,5.0,0.40,8.40,8.00,Non-Alcoholic,Beverage,3,1,7002,
R002735.01,2026-03-29 20:17:00,Sarah M.,P-2009,Lamb Rack,LAMB-RCK,Sent,52.00,54.60,1,5.0,2.60,54.60,52.00,Mains,Food,1,2,2009,
R002735.01,2026-03-29 20:12:00,Sarah M.,P-2001,Pan-Seared Sablefish,SABL-PAN,Sent,33.60,35.28,1,5.0,1.68,35.28,33.60,Mains,Food,2,2,2001,
R002735.01,2026-03-29 20:13:00,Sarah M.,P-7001,Sparkling Water,SPARK-W,Sent,5.00,5.25,1,5.0,0.25,5.25,5.00,Non-Alcoholic,Beverage,1,1,7001,
R002736.01,2026-03-29 19:42:00,Dylan R.,P-1004,Dungeness Crab Cake,CRAB-CK,Sent,21.00,22.05,1,5.0,1.05,22.05,21.00,Appetizers,Food,1,1,1004,
R002736.01,2026-03-29 19:43:00,Dylan R.,P-2007,Mushroom Risotto,MUSH-RIS,Sent,28.00,29.40,1,5.0,1.40,29.40,28.00,Mains,Food,2,2,2007,
R002736.01,2026-03-29 19:44:00,Dylan R.,P-3001,Yuzu Cheesecake,YUZU-CK,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Desserts,Food,3,3,3001,
R002736.01,2026-03-29 19:40:00,Dylan R.,P-7001,Sparkling Water,SPARK-W,Sent,0.00,0.00,1,5.0,0.00,0.00,0.00,Non-Alcoholic,Beverage,4,1,7001,
R002736.01,2026-03-29 19:49:00,Dylan R.,P-1002,Hamachi Crudo,HAM-CRUD,Sent,24.00,25.20,1,5.0,1.20,25.20,24.00,Appetizers,Food,1,1,1002,
R002736.01,2026-03-29 19:46:00,Dylan R.,P-2002,Wagyu Striploin 8oz,WAG-STRP,Sent,67.00,70.35,1,5.0,3.35,70.35,67.00,Mains,Food,2,2,2002,
R002736.01,2026-03-29 19:46:00,Dylan R.,P-6003,Local Pilsner (33 Acres),B-33A,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,3,1,6003,
R002736.01,2026-03-29 19:46:00,Dylan R.,P-4001,Ember Old Fashioned,EMB-OF,Sent,18.00,20.70,1,15.0,2.70,20.70,18.00,Cocktails,Beverage,4,1,4001,
R002736.01,2026-03-29 19:40:00,Dylan R.,P-1003,Roasted Beet Salad,BEET-SAL,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Appetizers,Food,1,1,1003,
R002736.01,2026-03-29 19:48:00,Dylan R.,P-2001,Pan-Seared Sablefish,SABL-PAN,Sent,42.00,44.10,1,5.0,2.10,44.10,42.00,Mains,Food,2,2,2001,
R002736.01,2026-03-29 19:45:00,Dylan R.,P-4001,Ember Old Fashioned,EMB-OF,Sent,16.20,18.63,1,15.0,2.43,18.63,16.20,Cocktails,Beverage,3,1,4001,
R002736.01,2026-03-29 19:40:00,Dylan R.,P-5003,Glass — Pinot Noir (BC),W-PN-BC,Sent,19.00,21.85,1,15.0,2.85,21.85,19.00,Wine,Beverage,4,1,5003,
R002736.01,2026-03-29 19:39:00,Dylan R.,P-2009,Lamb Rack,LAMB-RCK,Sent,52.00,54.60,1,5.0,2.60,54.60,52.00,Mains,Food,1,2,2009,
R002736.01,2026-03-29 19:48:00,Dylan R.,P-3004,Seasonal Fruit Tart,FRUIT-TRT,Sent,15.00,15.75,1,5.0,0.75,15.75,15.00,Desserts,Food,2,3,3004,
R002736.01,2026-03-29 19:40:00,Dylan R.,P-5003,Glass — Pinot Noir (BC),W-PN-BC,Sent,19.00,21.85,1,15.0,2.85,21.85,19.00,Wine,Beverage,3,1,5003,
R002736.01,2026-03-29 19:44:00,Dylan R.,P-6002,Japanese Lager (Asahi),B-ASAHI,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,4,1,6002,
R002737.01,2026-03-29 20:58:00,Mika T.,P-1005,Miso Glazed Eggplant,MISO-EGG,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Appetizers,Food,1,1,1005,
R002737.01,2026-03-29 21:00:00,Mika T.,P-3001,Yuzu Cheesecake,YUZU-CK,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Desserts,Food,2,3,3001,
R002737.01,2026-03-29 20:56:00,Mika T.,P-2005,Duck Breast & Soba,DUCK-SOB,Sent,39.00,40.95,1,5.0,1.95,40.95,39.00,Mains,Food,1,2,2005,
R002737.01,2026-03-29 20:50:00,Mika T.,P-3001,Yuzu Cheesecake,YUZU-CK,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Desserts,Food,2,3,3001,
R002737.01,2026-03-29 20:58:00,Mika T.,P-7003,Espresso,ESPRES,Sent,5.00,5.25,1,5.0,0.25,5.25,5.00,Non-Alcoholic,Beverage,1,1,7003,
R002737.01,2026-03-29 20:50:00,Mika T.,P-6003,Local Pilsner (33 Acres),B-33A,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,2,1,6003,
R002738.01,2026-03-29 20:30:00,Dylan R.,P-2001,Pan-Seared Sablefish,SABL-PAN,Sent,42.00,44.10,1,5.0,2.10,44.10,42.00,Mains,Food,1,2,2001,
R002738.01,2026-03-29 20:34:00,Dylan R.,P-1005,Miso Glazed Eggplant,MISO-EGG,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Appetizers,Food,2,1,1005,
R002738.01,2026-03-29 20:38:00,Dylan R.,P-2008,Seafood Linguine,SEA-LING,Sent,42.00,44.10,1,5.0,2.10,44.10,42.00,Mains,Food,1,2,2008,
R002739.01,2026-03-29 21:01:00,Sarah M.,P-2004,Miso-Braised Short Rib,MISO-RIB,Sent,49.00,51.45,1,5.0,2.45,51.45,49.00,Mains,Food,1,2,2004,
R002739.01,2026-03-29 20:57:00,Sarah M.,P-3003,Matcha Panna Cotta,MTCH-PAN,Sent,14.00,14.70,1,5.0,0.70,14.70,14.00,Desserts,Food,2,3,3003,
R002739.01,2026-03-29 20:59:00,Sarah M.,P-5005,Glass — Rosé,W-ROSE,Sent,15.00,17.25,1,15.0,2.25,17.25,15.00,Wine,Beverage,1,1,5005,
R002739.01,2026-03-29 21:00:00,Sarah M.,P-7001,Sparkling Water,SPARK-W,Sent,5.00,5.25,1,5.0,0.25,5.25,5.00,Non-Alcoholic,Beverage,2,1,7001,
R002739.01,2026-03-29 21:03:00,Sarah M.,P-4004,Pacific Mule,PAC-MULE,Sent,16.00,18.40,1,15.0,2.40,18.40,16.00,Cocktails,Beverage,1,1,4004,
R002739.01,2026-03-29 21:01:00,Sarah M.,P-1005,Miso Glazed Eggplant,MISO-EGG,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Appetizers,Food,2,1,1005,
R002739.01,2026-03-29 21:02:00,Sarah M.,P-3002,Chocolate Lava Cake,CHOC-LV,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Desserts,Food,1,3,3002,
R002739.01,2026-03-29 20:58:00,Sarah M.,P-7003,Espresso,ESPRES,Sent,6.00,6.30,1,5.0,0.30,6.30,6.00,Non-Alcoholic,Beverage,2,1,7003,
R002739.01,2026-03-29 20:56:00,Sarah M.,P-6002,Japanese Lager (Asahi),B-ASAHI,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,1,1,6002,
R002739.01,2026-03-29 21:04:00,Sarah M.,P-6002,Japanese Lager (Asahi),B-ASAHI,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,2,1,6002,
R002740.01,2026-03-29 19:20:00,Sarah M.,P-1001,Tuna Tartare,TUNA-TART,Sent,22.00,23.10,1,5.0,1.10,23.10,22.00,Appetizers,Food,1,1,1001,
R002740.01,2026-03-29 19:13:00,Sarah M.,P-2004,Miso-Braised Short Rib,MISO-RIB,Sent,44.00,46.20,1,5.0,2.20,46.20,44.00,Mains,Food,2,2,2004,
R002740.01,2026-03-29 19:17:00,Sarah M.,P-3002,Chocolate Lava Cake,CHOC-LV,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Desserts,Food,1,3,3002,
R002740.01,2026-03-29 19:19:00,Sarah M.,P-7004,Matcha Latte,MTCH-LAT,Sent,7.00,7.35,1,5.0,0.35,7.35,7.00,Non-Alcoholic,Beverage,2,1,7004,
R002740.01,2026-03-29 19:15:00,Sarah M.,P-1001,Tuna Tartare,TUNA-TART,Sent,22.00,23.10,1,5.0,1.10,23.10,22.00,Appetizers,Food,1,1,1001,
R002740.01,2026-03-29 19:13:00,Sarah M.,P-2009,Lamb Rack,LAMB-RCK,Sent,52.00,54.60,1,5.0,2.60,54.60,52.00,Mains,Food,2,2,2009,
R002740.01,2026-03-29 19:16:00,Sarah M.,P-4004,Pacific Mule,PAC-MULE,Sent,16.00,18.40,1,15.0,2.40,18.40,16.00,Cocktails,Beverage,1,1,4004,
R002741.01,2026-03-29 17:49:00,James L.,P-1001,Tuna Tartare,TUNA-TART,Sent,22.00,23.10,1,5.0,1.10,23.10,22.00,Appetizers,Food,1,1,1001,
R002741.01,2026-03-29 17:51:00,James L.,P-2010,Teriyaki Chicken,TERI-CHK,Sent,26.00,27.30,1,5.0,1.30,27.30,26.00,Mains,Food,2,2,2010,
R002741.01,2026-03-29 17:47:00,James L.,P-4002,Yuzu Gimlet,YUZU-GIM,Sent,17.00,19.55,1,15.0,2.55,19.55,17.00,Cocktails,Beverage,1,1,4002,
R002741.01,2026-03-29 17:47:00,James L.,P-1001,Tuna Tartare,TUNA-TART,Sent,22.00,23.10,1,5.0,1.10,23.10,22.00,Appetizers,Food,2,1,1001,
R002741.01,2026-03-29 17:45:00,James L.,P-2008,Seafood Linguine,SEA-LING,Sent,36.00,37.80,1,5.0,1.80,37.80,36.00,Mains,Food,1,2,2008,
R002741.01,2026-03-29 17:48:00,James L.,P-3002,Chocolate Lava Cake,CHOC-LV,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Desserts,Food,2,3,3002,
R002741.01,2026-03-29 17:42:00,James L.,P-4001,Ember Old Fashioned,EMB-OF,Sent,18.00,20.70,1,15.0,2.70,20.70,18.00,Cocktails,Beverage,1,1,4001,
R002741.01,2026-03-29 17:50:00,James L.,P-5004,Glass — Cabernet Sauvignon,W-CABSV,Sent,20.00,23.00,1,15.0,3.00,23.00,20.00,Wine,Beverage,2,1,5004,
R002742.01,2026-03-29 18:24:00,Dylan R.,P-2001,Pan-Seared Sablefish,SABL-PAN,Sent,42.00,44.10,1,5.0,2.10,44.10,42.00,Mains,Food,1,2,2001,
R002742.01,2026-03-29 18:26:00,Dylan R.,P-4004,Pacific Mule,PAC-MULE,Sent,16.00,18.40,1,15.0,2.40,18.40,16.00,Cocktails,Beverage,2,1,4004,
R002742.01,2026-03-29 18:30:00,Dylan R.,P-5004,Glass — Cabernet Sauvignon,W-CABSV,Sent,20.00,23.00,1,15.0,3.00,23.00,20.00,Wine,Beverage,1,1,5004,
R002742.01,2026-03-29 18:24:00,Dylan R.,P-7001,Sparkling Water,SPARK-W,Sent,5.00,5.25,1,5.0,0.25,5.25,5.00,Non-Alcoholic,Beverage,2,1,7001,
R002742.01,2026-03-29 18:25:00,Dylan R.,P-6001,Craft IPA (Brassneck),B-IPA,Sent,10.00,11.50,1,15.0,1.50,11.50,10.00,Beer,Beverage,1,1,6001,
R002743.01,2026-03-29 18:36:00,James L.,P-2007,Mushroom Risotto,MUSH-RIS,Sent,28.00,29.40,1,5.0,1.40,29.40,28.00,Mains,Food,1,2,2007,
R002743.01,2026-03-29 18:35:00,James L.,P-7002,Fresh Juice (Seasonal),JUICE,Sent,8.00,8.40,1,5.0,0.40,8.40,8.00,Non-Alcoholic,Beverage,2,1,7002,
R002743.01,2026-03-29 18:33:00,James L.,P-1003,Roasted Beet Salad,BEET-SAL,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Appetizers,Food,3,1,1003,
R002743.01,2026-03-29 18:36:00,James L.,P-2009,Lamb Rack,LAMB-RCK,Sent,52.00,54.60,1,5.0,2.60,54.60,52.00,Mains,Food,4,2,2009,
R002743.01,2026-03-29 18:39:00,James L.,P-1007,Tempura Spot Prawns,TEMP-PRW,Sent,23.00,24.15,1,5.0,1.15,24.15,23.00,Appetizers,Food,1,1,1007,
R002743.01,2026-03-29 18:30:00,James L.,P-2006,Grilled Halibut,GRILL-HAL,Sent,46.00,48.30,1,5.0,2.30,48.30,46.00,Mains,Food,2,2,2006,
R002743.01,2026-03-29 18:36:00,James L.,P-5005,Glass — Rosé,W-ROSE,Sent,15.00,17.25,1,15.0,2.25,17.25,15.00,Wine,Beverage,3,1,5005,
R002743.01,2026-03-29 18:31:00,James L.,P-1006,Burrata & Heirloom Tomato,BURR-TOM,Sent,19.00,19.95,1,5.0,0.95,19.95,19.00,Appetizers,Food,4,1,1006,
R002743.01,2026-03-29 18:38:00,James L.,P-2006,Grilled Halibut,GRILL-HAL,Sent,46.00,48.30,1,5.0,2.30,48.30,46.00,Mains,Food,1,2,2006,
R002743.01,2026-03-29 18:33:00,James L.,P-3003,Matcha Panna Cotta,MTCH-PAN,Sent,14.00,14.70,1,5.0,0.70,14.70,14.00,Desserts,Food,2,3,3003,
R002743.01,2026-03-29 18:33:00,James L.,P-4004,Pacific Mule,PAC-MULE,Sent,16.00,18.40,1,15.0,2.40,18.40,16.00,Cocktails,Beverage,3,1,4004,
R002743.01,2026-03-29 18:40:00,James L.,P-4003,Sakura Spritz,SAK-SPR,Sent,16.00,18.40,1,15.0,2.40,18.40,16.00,Cocktails,Beverage,4,1,4003,
R002744.01,2026-03-29 21:10:00,Olivia C.,P-2009,Lamb Rack,LAMB-RCK,Sent,52.00,54.60,1,5.0,2.60,54.60,52.00,Mains,Food,1,2,2009,
R002744.01,2026-03-29 21:05:00,Olivia C.,P-5004,Glass — Cabernet Sauvignon,W-CABSV,Sent,20.00,23.00,1,15.0,3.00,23.00,20.00,Wine,Beverage,2,1,5004,
R002744.01,2026-03-29 21:07:00,Olivia C.,P-4002,Yuzu Gimlet,YUZU-GIM,Sent,17.00,19.55,1,15.0,2.55,19.55,17.00,Cocktails,Beverage,1,1,4002,
R002744.01,2026-03-29 21:09:00,Olivia C.,P-1007,Tempura Spot Prawns,TEMP-PRW,Sent,23.00,24.15,1,5.0,1.15,24.15,23.00,Appetizers,Food,2,1,1007,
R002744.01,2026-03-29 21:10:00,Olivia C.,P-2009,Lamb Rack,LAMB-RCK,Sent,52.00,54.60,1,5.0,2.60,54.60,52.00,Mains,Food,1,2,2009,
R002744.01,2026-03-29 21:04:00,Olivia C.,P-7001,Sparkling Water,SPARK-W,Sent,5.00,5.25,1,5.0,0.25,5.25,5.00,Non-Alcoholic,Beverage,2,1,7001,
R002744.01,2026-03-29 21:03:00,Olivia C.,P-4005,Negroni,NEGR,Sent,13.60,15.64,1,15.0,2.04,15.64,13.60,Cocktails,Beverage,1,1,4005,
R002744.01,2026-03-29 21:08:00,Olivia C.,P-4005,Negroni,NEGR,Sent,17.00,19.55,1,15.0,2.55,19.55,17.00,Cocktails,Beverage,2,1,4005,
R002745.01,2026-03-29 19:27:00,Olivia C.,P-2003,Wild Salmon Bowl,SALM-BWL,Sent,28.90,30.35,1,5.0,1.45,30.35,28.90,Mains,Food,1,2,2003,
R002745.01,2026-03-29 19:28:00,Olivia C.,P-3001,Yuzu Cheesecake,YUZU-CK,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Desserts,Food,2,3,3001,
R002745.01,2026-03-29 19:32:00,Olivia C.,P-7002,Fresh Juice (Seasonal),JUICE,Sent,8.00,8.40,1,5.0,0.40,8.40,8.00,Non-Alcoholic,Beverage,1,1,7002,
R002745.01,2026-03-29 19:24:00,Olivia C.,P-6001,Craft IPA (Brassneck),B-IPA,Sent,10.00,11.50,1,15.0,1.50,11.50,10.00,Beer,Beverage,2,1,6001,
R002745.01,2026-03-29 19:27:00,Olivia C.,P-1007,Tempura Spot Prawns,TEMP-PRW,Sent,23.00,24.15,1,5.0,1.15,24.15,23.00,Appetizers,Food,1,1,1007,
R002745.01,2026-03-29 19:32:00,Olivia C.,P-2010,Teriyaki Chicken,TERI-CHK,Sent,26.00,27.30,1,5.0,1.30,27.30,26.00,Mains,Food,2,2,2010,
